boo,"嘘（以表示不满或嘲笑）：contempt, scorn, disapproval",
shrug,轻视，忽略：dismiss；脱下（衣物等）：rid,
measly,少得可怜的，微不足道的：small,
browbeat,恐吓：intimidate,
sanctuary,避难所：protection,
infuriate,灌输，使…充满：fill；鼓舞：inspire,
languish,变得衰弱：become feeble,
warmonger,好战者：urges war,
mumble,说话含糊：utter confused,
cavil,挑剔，吹毛求疵：quibble,
override,不顾：set aside,
palpable,摸得到的：capable touched；明显的，易觉察的：obvious,
sparse,稀疏的，稀少的：less plentiful,
xenophobe,仇视（或畏惧）外国人（或外国事物）者：fearful of what is foreign,
unassailable,无可争辩的，无法否认的，不可亵渎的：not to be violated,
potable,饮品，尤指有酒精饮料：beverage；适于饮用的：suitable for drinking,
palpitation,（有节奏的）舒张收缩：expanding and contracting ,
poseur,故作姿态的，不真诚的人：affected insincere,
sanction,批准，同意，许可：make valid；制裁：coercive measure,
mournful,悲伤的：expressing sorrow,
nebulous,模糊的：indistinct,
dissent,持异议，不同意：differ；反对正统：departure accepted；不和谐：lack harmony,
variance,不一致，不和谐：lack harmony,
zesty,刺激的，开胃的：piquant,
bawdy,下流的，猥亵的：indecent,
impertinent,无关紧要的：not having relevance；粗鲁无礼的，大胆的：insolent rudeness；不守礼节的，不为他人着想的：lack of manners,
opine,表达观点；想，认为：express opinions,
drivel,胡言乱语：meaningless；胡言乱语，说傻话：talk stupidity,
vouchsafe,允诺，给予：grant in a gracious or condescending manner,
toy,草率或不认真地对待：handle thoughtlessly,
volition,意志，自愿选择的行为：making one's own choices,
convex,凸起的：curves outward,
immature,未完全发展的，未发育成熟的：lacking complete growth；（思维、举止）不够成熟的：lacking maturity,
ductile,可塑的，有延展性的：malleable；易受影响的：easily led,
virtuoso,艺术鉴赏家，专家：masterly skill；经验丰富的，技艺精湛的：exceptional knowledge,
idolatrize,（通常盲目）崇拜：admires intensely,
numb,失去感觉的：devoid of sensation；麻木的，无感情的：devoid of emotion,
decant,轻轻倒出：pour off without disturbing,
enthusiasm,热情，兴趣：desire or interest,
taunt,"嘲弄性质疑，挑衅：challenge, jeer at",
shadow,偷偷尾随：secretly trail；遮蔽，（使）变暗：gloomy,
conjure,请求，恳求：entreat earnestly；在脑海中浮现，想起：form a mental picture,
barter,"以物换物：trade, without",
desiccate,使（食物）脱水以保存，使干燥：drying；使缺乏活力：deprive vitality,
crook,使弯曲：away from a straight line,
lament,悼词：composition grief；抱怨：resentment；为…哀悼，表达痛苦或遗憾：express sorrow,
verve,活力，热情：vitality,
racy,活泼生动的：vigorous,
exasperate,激怒：excite,
contumacious,不服从的，倔强的：disobedient,
disprove,反驳，证明为假：prove to be false ,
implicit,不言而喻的，心照不宣的：understood though unexpressed；无疑问的，无保留的：without doubt,
hie,匆匆忙忙：hasten,
abscond,偷偷离开：depart secretly,
commotion,骚乱：disturbance,
ignite,点燃：set fire to；激起，唤起（感情）：arouse the passions,
rabid,狂热的，不冷静的：fanatical,
substantive,本质的，关键的：relating to the essence,
connoisseur,"鉴赏家（尤指艺术领域）：with discrimination, appreciation；专家：high level of knowledge",
ennui,"倦怠；缺乏兴趣：listlessness, lack of interest",
neophyte,初学者，新手：beginner,
draconian,极其残酷的，十分严厉的：harsh,
quandary,"困惑，窘境：perplexity, doubt",
ken,视野范围：vision；知道，了解（人或物）：know,
knead,揉捏，塑造：shape by folding,
vacuous,茫然的，愚蠢的：lack of intelligence,
harbinger,预言者：presages,
narcissism,自恋：admiration of oneself,
nettle,惹怒：arouse anger,
conflagration,大火：large destructive fire；武装冲突：armed violent struggle,
odium,憎恶，讨厌：strong dislike,
lissome,柔软的：easily bent；敏捷的，轻盈的：move with ease,
altruism,利他主义：unselfish,
theatrical,做作的，夸张的，矫揉造作的：exaggerated unnatural,
fringe,边缘：border；与…接壤，位于…的边缘：be adjacent,
benign,"好心的，仁慈的：kindness, gentleness; 无害的：not causing",
mirage,海市蜃楼，幻想：illusory,
instill,慢慢滴入：enter；灌输：impart,
masquerade,捣碎：pulpy mass,
dullard,笨蛋：stupid,
agog,极度感兴趣的：urgent desire or interest,
congeal,凝固，固化：solid state,
desecrate,亵渎，玷污：treat shamefully,
impugn,责难，攻击，抨击：attack as false,
tout,极力赞扬：praise,
mimic    ,仿真的，伪造的：in appearance；滑稽地模仿（以取笑）：copy or exaggerate；模仿：model,
purloin,偷窃：steal,
milieu,环境，氛围：physical or social setting,
germinate,发芽：begin to grow；出现：come into being ,
sparing,节俭的，节约的：careful restraint；不足的，缺乏的：less plentiful,
goggle,凝视：look,
resign,辞职，放弃（职位）：give up office,
accost,以挑衅的形式搭讪：challenging or aggressive way,
incantation,咒语：magic power,
suffocate,使窒息：deprive of oxygen,
finesse,娴熟技巧：skill；精心策划：plan out with subtle skill；（巧妙地）躲避：keep away from,
transitory,短暂的：lasting only a short time ,
pinpoint,非常精确的：extreme precision；精确定位或确认：identify with precision,
finicky,过分讲究的，挑剔的：extremely meticulous,
agitate,"煽动，激起：arouse; 使不安：trouble the mind, disturb",
apparition,鬼魂，幽灵：ghostly figure,
vaunt,吹嘘：boastfully,
capitulate,投降，默许：give all resistance,
legacy,遗产：handed down ancestor,
officious,多管闲事的：thrusting oneself,
preempt,"预先占有：seize, before others；替换：replace",
peroration,（演讲的）结束语：concluding part；（正式的）演讲，致辞：formal discourse,
remiss,疏忽的，不留心的：carelessness,
belligerent,"好斗的，好战的：assertiveness, hostility, combativeness",
erroneous,错误的，不正确的：containing error ,
lacerate,使非常痛苦：cause pain,
exigent,紧急的：immediate,
retract,收回，否认：take back,
tortuous,转弯抹角的：indirect,
opaque,"不透光的：impenetrable by light, neither transparent translucent；晦涩的：obscure",
invidious,惹人反感的：cause discontent；羡慕嫉妒恨的：resentment of another’s possessions,
defuse,抚慰，减轻：make less tense,
alloy,合金；混合物：combing of two or more different things；掺杂，降低...的纯度：debase by the addition,
postulate,前提条件：starting point；假定为真：assume true,
worship,崇拜，敬仰：respect；崇拜，膜拜：offer honor or respect,
liberal,思想前卫的：not bound；慷慨的，大方的：generosity,
inveigle,诱骗：win over by coaxing,
pernicious,有害的：injurious,
grotesque,难看的：unpleasant,
amiable,好脾气，友好易相处的：friendly,
choleric,"易怒的，暴躁的：angered; 生气的：anger, irate",
plight,困境：unfortunate,
avarice,贪财，贪婪：insatiable,
enervate,使衰弱：weaken；使麻木：deprive of emotional vitality,
slate,列入名单，计划，安排：put on a list,
ubiquitous,"无所不在的，普通的：everywhere, often observed",
featureless,缺乏特征的：lacking distinguishing characteristics,
apocalyptic,预言的，启示的：prophetic; 重要的，转折点的：major turning,
inadvertent,偶然发生的：by chance；疏忽的，不留意的：unintentional lack of care,
ticklish,易怒的：easily offended；棘手的，对技巧要求高的：exceptional skill or caution,
despicable,令人鄙视的：loathing and disgust；不荣耀的，不得体的：not honor,
connive,暗中合作，共谋：cooperate secretly；纵容：假装忽视或并未采取措施阻止错误：pretend ignorance ought to oppose,
measured,深思熟虑的，审慎的：calculated,
rickety,不稳的：lacking stability,
eminent,杰出：above others,
vernacular,方言：nonstandard language；非正式的，口头的：suitable for speech,
virulent,有毒的：poisonous；凶残的：destructive course,
retrospective,回顾的：looking back,
abysmal,极低的，极可怜的：immeasurably low; （程度）很深的，极端的：immeasurably great,
prosecution,起诉: indictment；实行，执行：doing,
lethal,非常有害的，致命的：extremely harmful,
demur,"表示异议，反对：opposition, objection；犹豫：doubt acceptability qualm",
applicable,可用的，可行的：put to use；相关的，有光的：having to do with；合适的，恰当的：meeting the requirements,
blight,（使）枯萎：affect; 损害：impair,
dupe,复制品，复制：exactly like something else；易受骗的人：easily deceived；欺骗：deceive,
hardy,顽强的：able to withstand；愿意冒风险的：willing to take risks,
puerile,幼稚的，不成熟的：immature,
astute,"机敏的，有洞察力的：shrewdness, perspicacity",
permanent,"永恒的：continuing or enduring, forever",
digress,脱离主题：turn aside main subject,
frail,虚弱的：weak；（意志）薄弱的：weak；（希望）渺茫的：slight,
irrigate,灌溉：supply water；冲洗：flush,
disavow,拒绝承认，否认：disclaim,
cordon,警戒线：line preventing；围成一道防线：form cordon,
scrimp,节俭：avoid waste,
provisional,临时的：temporary,
dogged,"坚持的，坚决的：continuing, slackening, yielding]；固执的，任性的：sticking to",
serrate,锯齿状的：notched,
retort,"（尤指机智的）回应，回答：quick, witty reply",
spleen,怒气，怨恨：anger or ill will,
phenomenal,不寻常的，非凡的：out of the ordinary,
impertinent,沉着冷静的，淡定的：extreme calm,
refulgent,辉煌的，灿烂的：shinning radiantly,
contempt,蔑视，鄙视：unworthy of one's concern or respect,
euphonious,悦耳的：pleasing,
shifty,（显得）狡诈的，（显得）欺诈的：deceitful character,
orient,"使确定方向，使熟悉或适应：determine position, make familiar",
dilettante,业余爱好者（对艺术或知识领域涉猎浅薄者）／缺乏专业技术的：superficial interest/lacking expert skill,
shoal,浅的：little depth,
lurch,蹒跚：swaying,
cache,囤货，藏货：supply; 隐藏：hiding,
dearth,供应不足：inadequate,
convert,被改变宗教信仰的人：converted；使改变信仰：bring over from brief；改变，转化：alter,
partial,偏袒的，偏爱的：biased；部分的，不完整的：lacking,
retouch,润饰，改进：improve,
faction,派系：a party that is often contentious,
defer,推迟，延期：postpone；遵从：respect,
disinfect,消毒，使无菌：free from infection,
obstruct,"妨碍，给…制造困难：impede, create difficulty；阻挡：prevent passage",
half-baked,不明智的：lack of good sense or judgment,
admonish,建议：give advice; 责备：reprove gently,
gamble,赌博，孤注一掷：bet；（使）受到威胁，冒险：in danger,
esteem,"尊重：respect, prize",
demoralize,使士气低落：dishearten；贬低，使堕落：lower in character,
sluggard,懒人：lazy person,
stolid,无动于衷的，感情麻木的：little emotion,
descend,下降：downward；世代相传：pass by inheritance,
scission,切断，分离，分裂：division ,
yoke,连接：become joined,
summary,摘要：abstract；就地的，立即的：on the spot,
nullification,（尤指法律条文等正式的）废除，废弃：doing away,
preoccupation,非常关系，全神贯注：extreme concern,
gloomy,黯淡无光的：without light；忧郁的：low spirits,
underscore,强调：to emphasize,
hierarchical,分等级的，等级制的：classified,
visionary,空想的，不切实际的：guided by ideals；幻觉的：in the imagination；有远见的：foresight,
complicate,使复杂化：complex or difficult,
neutralize,中和：acid undergo neutralization；破坏，使无效：make inoperative or ineffective,
lank,"细长瘦弱的：long lean；不僵硬的，柔软松弛的：limp, not stiff",
apathy,"冷漠，缺乏情感：lack, feeling, emotion; 缺乏兴趣，不关心：lack, interest, concern",
stealth,秘密行动：proceeding furtively；秘密的：not to attract attention,
approbation,同意：approval,
plausible,看似有理的：superficially reasonable,
mince,切碎：small pieces；小步走：short steps,
husk,（果类或谷物的）外壳：outer covering；剥去：remove,
resolute,坚定的：firm determination,
abstruse,难以理解的：recondite,
revere,（尤指对神的）尊崇，尊敬：respect,
elicit,激起，唤起：bring out,
disarm,解除武装：reduce armed forces；使息怒，平息，抚慰：lessen；使无害：harmless,
viscid,有粘性的：glutinous,
splice,接合，叠接：unite,
founder,建立者：one establishes；完败：fail utterly；沉没：become submerged,
crux,中点，关键点：critical point,
circumvent,"躲避，不遵从：avoid, comply",
eternal,"永恒的：infinite duration, everlasting, perpetual",
willful,固执的，倔强的：self-willed；故意的：deliberately,
ruminate,沉思：go over in the mind,
ruse,诡计：subterfuge,
politic,精明能干的：shrewdness；合时宜的，明智的：suitable,
peck,大量：considerable amount；（不情愿地）小口咬：in small bites,
champion,支持：support,
trepidation,恐惧，战栗：apprehension,
dank,阴湿的：wet,
boycott,联合抵制，拒绝参与：concerted refusal,
mite,微小的东西，很少的钱：small object,
apocryphal,"假的：doubtful authenticity, spurious",
mundane,尘世的，世俗化的：relating to world；平凡的：commonplaces,
minimize,将…减到最少：reduce to smallest；刻意低估：underestimate；表示鄙夷：scornfully low opinion,
sloth,怠惰，懒惰：disinclination to action,
debacle,溃败：complete failure,
secluded,僻静的，隐蔽的：hidden,
taciturn,沉默寡言的，话少的：disinclined to talk,
penalty,（对罪行的）处罚：punishment,
diffident,不自信的：lack self-confidence；内向的：reserved,
intrinsic,固有的，内在的：essential,
humor,幽默，令人发笑的事物：comical or amusing；迎合，迁就：comply with,
stature,"高度，身高：height；才干，水平：quality, status",
vociferous,喧哗的，大叫大嚷的：vehement outcry,
abase,降低（地位、职位、威望或尊严）：lower,
contrived,不自然的，刻意的：lacking spontaneous quality,
reconvene,重新集合，重新召集：gather or summon again,
acclimate,使适应：to change (something) so as to make it suitable,
vagary,"不可预测的思想或行为：erratic, unpredictable",
groove,享受，极其满意，过得快活：take pleasure in,
erratic,善变的：not constant；异常的，不同寻常的：different from the ordinary,
explicit,表达清晰的：fully revealed or expressed；成熟的，完全形成的：fully developed,
terminus,终点，终点站：end,
engender,引起，使发展：cause；产生，出现：come into existence,
flush,（肤色）健康红润的：healthy reddish；富有的：money in abundance；大量的：abundance；冲洗：pour liquid,
provincial,狭隘（的）：limited perspective,
frenzy,疯狂，狂怒：mental agitation,
contrite,（因为有罪孽或过错而感到）后悔悲痛的：showing remorse,
verdant,（因长满植物而）翠绿的，郁郁葱葱的：green with vegetation,
pigment,颜料：color；给…上颜色：color,
alienate,疏远，离间：make unfriendly; 转移，变卖（财产或权利）：convey or transfer,
dormant,静止的，不活跃的：inactivity；（动物）冬眠的：suspended,
rail,猛骂，猛烈抨击：revile or scold,
prepossessing,给人好感的，有魅力的：impress favorably,
fervor,热情，狂热：great warmth,
substantial,物质的：having substance；有重大意义的：considerable in importance,
superfluous,多余的，过剩的：exceeding sufficient,
medley,大杂烩，混合物：mixture,
wrest,拧，扭动：wringing or twisting movements；辛苦地获得：gain with difficulty,
dispassionate,客观公正的，不易被情绪或偏见影响的：unaffected,
skittish,容易受到惊吓的，胆小的：easily frightened；容易激动的：easily excited；善变的，多变的：likely to change,
petty,细微的，不重要的：small importance,
distraught,"精神狂乱的，极疯狂的：agitated, insane",
ossify,"（使）硬化，（使）僵化：hardened, conventional, opposed to change",
cellular,多孔的：porous,
tactless,"不机智的，笨拙的：inconsiderate, indiscreet",
articulate,"清晰地表达：clearly, distinctly; 表达清晰的：able, express, clearly",
wizen,（使）凋谢，（使）枯萎：become wrinkled；凋谢的，枯萎的：dried up,
immutable,不可变的：not capable of changing,
suspend,暂停，中止：bring to a formal close；悬挂：hang,
nudge,用肘推以引起注意：push elbow；说服某人做某事：persuade,
preponderant,占优势的，更重要的：superior importance,
replete,彻底吃饱了的：appetite completely satisfied；充满…的，富于…的：possessing great numbers,
misrepresent,误传，篡改：give misleading representation,
insensitive,缺乏机智圆滑的，缺乏社交技巧的：lacking tact；不敏感的，麻木的：not responsive,
prate,闲聊，空谈：talk idly,
tarnish,玷污：morally bad,
defray,支付：undertake the payment ,
jaunty,轻快呃，活泼的：sprightly,
grin,咧嘴笑，咧嘴笑着表示：express an emotion,
diminish,"（使）变小，（使）减少：smaller, less；轻视，贬低：lessen, belittle",
dirge,"挽歌：solemn, mournful music",
windy,冗长的：verbosity,
cajole,哄骗：wheedle,
eavesdrop,偷听：listen secretly,
untenable,防守不住的，站不住脚的：defended,
carouse,"畅饮，狂欢作乐：drink, freely",
assent,同意：agree,
studio,工作室，画室，摄影室：working place of a painter,
calibrate*,"校准，调校：check, adjust, determine",
hack,雇佣文人：writer commercial；乱砍；开辟：irregular blows；成功完成：skillfully or efficiently；忍受：put up with,
sabotage,妨害，破坏：hinder a cause；从事破坏活动，阻止：practice sabotage,
impervious,不可渗透的，不可穿透的：not allowing entrance；不能被破坏的：not capable of being damaged；不为所动的：not capable of being affected,
adore,喜爱，因···感到愉悦：pleasure; 宠爱：tenderness,
enigma,难以理解或解释的事物，谜：hard to understand,
momentous,极重要的：utmost importance,
unflappable,镇定的，从容不迫的：not easily upset,
requite,酬谢，报答：make repayment；报仇：punish in kind,
agonize,折磨，使痛苦：agony；感到痛苦：suffer agony,
compress,"压缩（体积）：reduce size, volume",
surveillance,监视，监控：close observation,
fallow,休耕的：untilled；闲置的：not being in a state of use,
coma,昏迷，深度无知觉：profound unconsciousness; 迟钝，冷漠：sluggishness,
asperity,"（举止、性情）粗暴：roughness; （环境）艰苦：rigor, severity",
propitiate,抚慰，劝解：appease,
coltish,"不守纪律的：not subjected, discipline; 爱开玩笑的：joking, teasing",
tightfisted,吝啬的：stingy,
plentitude,大量：ample amount,
curtail,缩短，削减：less in extent or duration,
barb,尖锐而严厉的批评：critical,
detain,"拘留，扣留：hold, keep",
compound,混合物：something composed；混合的：consisting；混合：together；扩大，增多：greater；和解：agree,
decadence,"衰落，颓废：deterioration, decline",
refine,提纯，精炼：free from impurities；改善，改进：improve or perfect,
drudgery,苦工；单调、卑贱或无趣的工作：tedious work,
lapse,小过失：slight error；结束，终止：end,
subjugate,征服，镇压：bring under control；剥夺...的自由：make subservient,
exonerate,免除责备：free from blame,
tepid,不太热心的：little or no interest,
elephantine,巨大的：enormous size；笨拙的：clumsy,
apprehension,"忧虑，恐惧：suspicion, fear; 逮捕：arrestment; 理解：understand",
justify,"证明...的合理性，为...辩解：prove to be just, right",
oration,（颇有野心、自高自大的）演说：high-flown or pompous manner,
disparage,"贬低；轻蔑地说：lower, disrespectful",
iniquity,"邪恶，不公正：immorality, injustice",
glisten,闪光：shine sparkling,
superficial,表面的，肤浅的：lacking depth,
resonant,（声音）洪亮的，共鸣的：strong in tone,
grovel,"卑躬屈膝：draw back, fearful submission",
chagrin,沮丧，懊恼：mind,
pluck,敢于面对困难的勇气：courage；弹奏（弦乐）：strings pulling releasing,
decrepit,虚弱的，衰老的，破旧的：weakened,
courteous,礼貌的，谦恭有礼的：polished manners,
savory,"口感好的，味道好的：appetizing taste, smell；令人愉悦的，pleasure or contentment",
sensation,感觉，知觉：sense；轰动事件：intense interest,
precursor,先驱者，先导：precedes,
inkling,轻微暗示，小提示：slight indication；略知：vague notion,
condemn,"谴责（...为不道德的、邪恶的）：declare to be reprehensible, wrong, or evil",
recumbent,躺着的：lying down,
imbibe,喝水，摄取水分：take in liquid,
conciliate,"平息，抚慰：lessen the anger；调解：compatible, reconcile",
sartorial,裁缝匠的，裁缝的：clothes,
prodigal,挥霍的：spendthrift；败家子：spends freely,
squander,使分散：apart；浪费：spend wastefully,
hobble,跛行，蹒跚而行：haltingly or with difficulty；阻碍，妨碍：hamper the action,
shirk,逃避，规避：keep away from,
rumple,使皱，弄皱：form creases；打乱，使不整齐：undo the proper order,
annoy,"不断烦扰：disturb, repeated",
relinquish,放弃（职位，权力等）：give up；移交，交出：give control or possession,
mulish,固执的：obstinate,
dais,主席台，嘉宾席：raised platform,
gladiator,角斗士：engaged fight death；参与打斗或辩论的人：engaging in controversy,
probe,深入调查：penetrating investigation,
conducive,有益的，有促进作用的：promote,
belie,"错误的描述，误述：picture falsely; 证明···为假：false, wrong; 掩饰：shut off from view; 与···相对立，与···相矛盾：counter",
humdrum,千篇一律，单调：lack of variety；无聊的，乏味的：lacking excitement,
cornucopia,大量：overflowing,
bribe,"贿赂，收买：give, money",
list,（使）倾斜：at an angle,
craven,非常懦弱的，因胆小而遭人鄙视的：lacking courage,
desperate,绝望的：no hope,
banter,幽默、打趣的（地）谈话：humored,
forthright,直率的，说话率真的：free in expressing opinions；直接的，不绕弯子的：free from ambiguity or evasiveness：going straight to the point,
lag,最终的，最后的：following all others；缓慢行走：slowness；萎靡，失去活力：lose bodily strength ,
disregard,漠视，不关注：no attention；缺乏兴趣，缺乏关心：interest concern,
extraneous,无关的：no relevance；非主要因素的：not essential,
magnitude,重要，重大：greatness in significance；巨大：greatness in size,
grieve,（使）感到悲伤：deep sadness,
overbearing,专横傲慢的：arrogant；压倒一切的，（在力量或重要性上）势不可挡的；支配的，显著的：overwhelming in power,
react,做出反应：in response,
immanent,内在的：innermost,
censor,"审查并删除不良的东西：examine, delete",
nocturnal,夜间的：in the night；夜间活动的：active at night,
dingy,"昏暗的；肮脏的：darkened, dirty",
whimsical,反复无常的：sudden illogical changes,
condone,宽恕；忽视：forgive,
felony,重罪：grave crimes,
reprieve,对...暂缓处刑，免罪：postpone or cancel punishment；维持...的运行：prevent from being closed,
integral,构成整体所必需的：essential；完整的：not lacking any part,
watershed,重要关头，分水岭：turning point,
sporadic,偶尔的，零星发生的：not often occurring,
archaic,"过时的，久远的：no, current, antiquated",
vestigial,退化的，发育不全的：simple structure,
pliant,易弯曲的：easily bent；顺从的：yielding,
underdog,受害者，输家： loser/victim,
augur,"预言家：predicts; 出现好兆头：signs of, successful outcome; 预言：tell, beforehand",
assess,"评估（重要性、尺寸、价值等）：determine; 征收费用（如罚款）：charge, penalty",
persecute,迫害，折磨：cause suffering；(区别于presecute),
discreet,（言行）谨慎的：good judgment and restraint；不易察觉的：not readily seen or noticed,
hamstring,使无效，使无力：ineffective,
glitch,小故障：minor malfunction,
dashing,爱好冒险的，大胆的：take risks,
mollify,平息，抚慰，缓和：calm,
grimace,"因痛苦而面部扭曲，（作）怪相，（作）鬼脸：contortion pain, disgust or disapproval",
argument,"争吵，争论：expression of differing opinions；（逻辑上的）论证：from a premise to a conclusion；观点，论点：idea, opinion",
reactionary,反对改革的，极保守的：opposition to progress,
rider,骑马的人：rides；（议案的）附加条款：appended,
ordeal,严峻的考验：severe trial,
anachronistic,时代错误：chronologically misplaced,
compromise,妥协：concessions；使危险：danger,
exalt,提升，提拔：raise；赞扬：praise,
serpentine,弯曲的：winding,
pontificate,傲慢地说或做：speak pompous,
serendipity,意外发现珍奇（或称心）事物的本领：by accident,
meticulous,极为谨慎的：extreme or excessive care,
accessible,可以达到的：within easy reach; 可以理解的：understood; 能够获得的：get,
mischievous,调皮的，淘气的：naughty teasing；有害的：causing harm,
interim,中间过渡时期，间隔：time between event；暂时的：for the time being,
duplicity,欺骗，口是心非：deceptiveness,
counterproductive,反效果的，阻碍预期目标的：not producing desired goal ,
appealing,"吸引人的：attractive, inviting",
nondescript,"平凡的，不吸引人的：lacking distinctive, interesting",
stiff,僵硬的，无法弯曲的：lacking suppleness；（在社交场合）缺乏优雅的，不自在的：lacking social grace；过分的，过高的：beyond limit；艰苦的，费力的：requiring effort,
lopsided,歪的，倾斜的：leaning；不平衡的，不协调的：lacking in balance,
deluge  divulge(泄露),大暴雨：drenching rain；大量：great flow,
adamant,"固执的，不可动摇的：unshakable, unyielding, inflexible",
prostrate,平躺（的），使平躺：lying flat；衰弱的，使衰竭：weakness,
malignant,恶毒的，邪恶的：desire to cause someone pain,
valediction,告别：bidding farewell；告别词：address farewell,
conscientious,仔细的，一丝不苟的：involving great care；有良心的，正直的：governed by conscience,
certitude,确定无疑：certain,
comprehend,理解，了解：grasp；包括，包含：contain or hold within,
knit,编织（纱线）：interlacing yarn with needles；连接，联系：join closely,
conversant,熟悉的：familiar,
diatribe,"长篇抨击性演讲：long scolding；挖苦，讽刺的指责：ironic, satirical",
hive,忙碌之地：activity；储备，积累：store up,
dismantle,"分解，分拆：pieces, destroy integrity",
simile,明喻：comparing two unlike things,
omniscient,无所不知的：complete knowledge,
bewitching,迷人的，令人着迷的：attract,
corroborate,用证据或权威证实：support with evidence；为…提供证据，支持：provide evidence,
leer,一瞥，斜眼看：sidelong,
sedulous,勤奋认真的：careful perseverance,
affable,"和蔼的，温和的：ease, friendliness",
impostor*,冒名顶替者，骗子：assumes false identity,
timid,"胆小的，不自信的lacking courage, self-confidence",
sidestep,（通过逃避而）不遵守：avoid having to comply with,
agility,"（身手）敏捷：quickness, ease and grace",
interdict,"禁止：forbid；阻止：stop, seize or interrupt",
affix,粘合：attach physically,
pedagogical,教学的；教师的：teacher or education,
favorable,赞许的：expressing approval；有利的：promote,
backslide,（情况等）倒退，故态复萌：revert to a worse condition,
preach,传道，布道：sermon,
asunder,"分离成多部分或多片地：separate parts, pieces; 分离地：apart",
agonize,（使）非常痛苦：deep sadness,
decode,解码：change into ordinary language；对…有清晰的想法，理解，解读：clear idea,
flexible,灵活的，可变的：readily changed；易受影响的：susceptible to influence,
florid,辞藻华丽的，花哨的：fancy expressions；装饰华丽的：elaborately decorated,
aspersion,"诽谤，中伤：harm, reputation",
revise,更改，修正：improve,
mirth,欢乐，欢笑：gladness laughter,
redoubtable,杰出的，值得尊敬的：worthy of respect；可怕的：arousing fear,
minutia,次要的细节，小事：minor detail,
parable,寓言：teach a basic truth,
recoil,退却，畏缩：shrink back,
amity,"友好关系，亲善和睦：friendship, friendly",
singe,轻微烧焦：burn superficially,
enlighten,"使知道，启发：inform, instruct；（在道德或精神上）进行教育：provide moral understanding",
deliberate,深思熟虑的：careful,
apoplectic,"极度愤怒的：extremely angry, furious",
sermon,布道，说教：public speech moral,
inception,开端，开始：beginning,
precedent,先例，前例：earlier occurrence；先前的：prior,
extricate,使解脱，救出：free entanglement,
filter,过滤：pass through a filter；去除杂质：remove impurities,
rubicund,红润的，健康的：healthy rosiness,
incogitant,考虑不周到的，不体谅的：inconsiderate,
tenacious,顽固的，不屈不挠的：persistent；粘着的：adhere to,
plentitude*,丰富，充沛：more than sufficient；大量：considerable amount,
abreast,并排地：in line；熟知的：knowledge of recent developments,
rectitude,正直：moral integrity,
solemnity,庄严，严肃：solemn,
hamper,"阻碍：restrict the movement, impede",
apropos,相关的：relevant; 关于，有关：having to do with,
descendant,后代：deriving directly from,
paramount,最重要的：chief importance,
overt,明显的，公开的：open,
austere,朴素的，朴实无华的：simple；严肃的，令人生畏的：stern and cold,
beneficent,仁慈的，好慈善的：charity; （对个人或社会）有益的：contributing,
hale,强壮的，健壮的：free from infirmity or illness；拖，拉：cause to follow,
oblivious,"不知道的，不知情的：lacking awareness, not informed",
parenthesis    ,间断：interruption,
dissect,"仔细分析：examine, analyze minute；切成片（尤其是为了解剖研究）：cut apart separate",
incipient,起初的，初现的：beginning to come into being,
deter,"吓住，威慑：prevent, discourage",
ungainly,笨拙的，不雅的：inability in a graceful manner,
knack,诀窍，聪明的做法：clever,
seemly,得体的，遵守礼节的：following the established traditions,
equable,（脾气、性情）温和的：serene,
crouch,蹲伏：lower stance,
cling,粘结，粘合：physical sticking；紧贴；坚持：adhere,
persistence,坚持，持续：lasting existence,
archetype ,典范，榜样：ideal; 先驱，鼻祖：earlier; 原型：copies,
perceptive,敏锐的：sense slight differences；洞察力强的：deep understanding,
espouse,"支持；拥护：support；与…结婚：marriage, marry",
venal,贪污受贿的：open to corrupt,
concise,简洁的：brevity,
squat,"又矮又胖的：broad in build, short in stature",
stratagem,谋略，策略：deceiving,
asymmetry,不对称，不均衡：lack of balance,
ominous,"凶兆的：omen, evil",
recondite,深奥的，难解的：difficult to comprehend,
comply,"遵从：conform, submit",
reprobate,堕落者，道德败坏的人：unprincipled person；堕落的，放荡的：morally corrupt；谴责，痛斥：condemn strongly；拒绝，不提供：unwilling to grant,
screen,"掩护物，屏障：shelters, protects, or hides；保护，使...免受攻击：drive attack away；掩护，遮蔽：shut off from view",
runic,神秘的：mysterious,
unproductive,徒然的，无效的：not productive,
ardor,"狂热：strong enthusiasm, devotion, zeal",
canon," 准则，标准：standard, criterion; 真经，正典：authentic",
interminable,无尽头的：no end,
maladroit,笨拙的：lack of nimbleness,
umbrage,不悦，生气：feeling of being offended or resentful ,
prevalent,流行的，普遍的：commonly accepted,
alleviate,"缓和，减轻：relieve, lessen",
indigenous,土产的，本地的：originating；与生俱来的，先天的：innermost nature,
incorrigible,不可救药的，积习难改的：incapable of being corrected；无法管制的：impossible to control,
embed,嵌入：enclose,
coronation,加冕，加冕礼：crowning,
influx,涌入：coming in,
slake,使满足：satisfy,
reciprocate,往复运动：forward and backward；报答，回报：return,
germane,有关的，适当的：relevant,
scurrilous,说粗话的：vulgar,
berate,"（长时间）严厉指责：scold, vehemently, at length",
gregarious,爱社交的：enjoy the company；群居的：group with others,
concede,承认：grant；停止抵抗：cease resistance,
respire,"呼吸：inhale, exhale air",
lachrymose,催人泪下的，悲伤的：mournful,
